lich_su_id,user_id,book_id,ngay_bat_dau,ngay_ket_thuc,diem_danh_gia,review_text,trang_thai,phan_tram_hoan_thanh,sentiment,reading_id,so_trang_doc,thoi_gian_doc_phut
3407.0,362,30,2024-08-12,2024-09-09,5.0,Recommend cho mọi người,Đang đọc,22.0,Positive,6063.0,75.0,122.0
3408.0,363,37,2025-04-21,2025-05-13,3.0,Đọc được,Chưa bắt đầu,8.0,Neutral,6064.0,46.0,92.0
3409.0,363,92,2025-05-13,2025-06-08,2.0,Không phù hợp với mình,Bỏ dở,11.0,Negative,6065.0,89.0,168.0
3410.0,363,27,2025-10-20,2025-11-13,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,99.0,Positive,6066.0,744.0,1168.0
3411.0,363,76,2025-12-10,2025-12-31,3.0,Ổn,Đang đọc,23.0,Positive,6067.0,189.0,353.0
3412.0,363,83,2025-04-09,2025-05-04,4.0,Nội dung sâu sắc,Đã đọc xong,97.0,Positive,6068.0,841.0,2503.0
3413.0,363,52,2025-08-08,2025-08-30,2.0,Nội dung yếu,Chưa bắt đầu,8.0,Negative,6069.0,22.0,35.0
3414.0,363,11,2025-04-15,2025-05-09,4.0,Cực kỳ cuốn hút,Đã đọc xong,98.0,Positive,6070.0,441.0,1168.0
3415.0,363,41,2025-04-23,2025-05-03,5.0,Đọc một lần là nhớ mãi,Đang đọc,78.0,Positive,6071.0,244.0,616.0
3416.0,363,53,2025-08-23,2025-09-15,4.0,Rất hay,Chưa bắt đầu,0.0,Positive,6072.0,0.0,0.0
3417.0,363,57,2025-09-14,2025-09-22,1.0,Hơi khó đọc,Bỏ dở,26.0,Negative,6073.0,217.0,417.0
3418.0,363,30,2025-11-12,2025-12-07,3.0,Có vài điểm hay,Bỏ dở,18.0,Positive,6074.0,61.0,157.0
3419.0,363,39,2025-06-09,2025-06-18,5.0,Hay hơn mong đợi,Đã đọc xong,96.0,Positive,6075.0,421.0,820.0
3420.0,364,69,2025-11-17,2025-12-06,3.0,Đọc được,Bỏ dở,43.0,Negative,6076.0,379.0,907.0
3421.0,364,8,2025-11-17,2025-12-11,3.0,Đọc được,Bỏ dở,43.0,Neutral,6077.0,321.0,741.0
3422.0,364,60,2025-12-31,2025-12-31,1.0,Hơi chán,Bỏ dở,23.0,Negative,6078.0,185.0,302.0
3423.0,364,67,2025-12-28,2025-12-31,4.0,Đáng đọc,Chưa bắt đầu,6.0,Positive,6079.0,43.0,70.0
3424.0,365,39,2024-11-28,2024-12-02,5.0,Cực kỳ cuốn hút,Đã đọc xong,98.0,Positive,6080.0,430.0,739.0
3425.0,365,74,2024-05-29,2024-06-08,3.0,Đáng tham khảo,Bỏ dở,35.0,Positive,6081.0,120.0,265.0
3426.0,365,47,2024-03-06,2024-03-20,2.0,Không hay lắm,Bỏ dở,23.0,Negative,6082.0,61.0,170.0
3427.0,365,75,2023-06-03,2023-06-26,4.0,Đáng đọc,Chưa bắt đầu,1.0,Positive,6083.0,7.0,13.0
3428.0,365,7,2023-01-23,2023-02-21,3.0,Ổn,Bỏ dở,26.0,Positive,6084.0,117.0,223.0
3429.0,365,21,2025-05-17,2025-06-14,3.0,Tạm ổn,Đã đọc xong,98.0,Negative,6085.0,421.0,788.0
3430.0,365,55,2025-11-18,2025-12-03,2.0,Không hay lắm,Chưa bắt đầu,5.0,Negative,6086.0,32.0,54.0
3431.0,365,34,2024-10-21,2024-10-26,1.0,Nội dung yếu,Bỏ dở,24.0,Negative,6087.0,198.0,408.0
3432.0,365,25,2025-10-06,2025-10-23,3.0,Có vài điểm hay,Đã đọc xong,98.0,Positive,6088.0,164.0,474.0
3433.0,365,88,2022-12-10,2022-12-25,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,98.0,Positive,6089.0,570.0,1563.0
3434.0,365,16,2024-09-23,2024-09-27,5.0,Đáng đọc,Đã đọc xong,99.0,Positive,6090.0,345.0,852.0
3435.0,365,15,2025-01-20,2025-01-31,5.0,Đáng đọc,Chưa bắt đầu,9.0,Positive,6091.0,71.0,107.0
3436.0,365,80,2023-11-12,2023-12-03,5.0,Rất hay,Đã đọc xong,95.0,Positive,6092.0,515.0,1394.0
3437.0,366,85,2025-03-08,2025-03-16,2.0,Không phù hợp với mình,Bỏ dở,34.0,Negative,6093.0,298.0,758.0
3438.0,366,4,2025-03-22,2025-04-01,2.0,Hơi khó đọc,Chưa bắt đầu,9.0,Negative,6094.0,38.0,59.0
3439.0,366,19,2025-08-01,2025-08-26,2.0,Không phù hợp với mình,Đang đọc,22.0,Negative,6095.0,104.0,210.0
3440.0,366,50,2025-11-07,2025-11-25,3.0,Có vài điểm hay,Chưa bắt đầu,10.0,Negative,6096.0,33.0,98.0
3441.0,366,18,2025-07-15,2025-07-22,5.0,Nội dung sâu sắc,Đã đọc xong,97.0,Positive,6097.0,485.0,1232.0
3442.0,366,3,2025-03-03,2025-03-13,5.0,Rất hay,Đang đọc,27.0,Positive,6098.0,122.0,298.0
3443.0,366,81,2024-11-16,2024-12-11,3.0,Có vài điểm hay,Đang đọc,44.0,Neutral,6099.0,245.0,562.0
3444.0,366,35,2025-02-08,2025-03-09,4.0,Đọc một lần là nhớ mãi,Chưa bắt đầu,5.0,Positive,6100.0,28.0,48.0
3445.0,367,82,2024-02-06,2024-02-12,1.0,Bình thường,Đang đọc,51.0,Negative,6101.0,291.0,741.0
3446.0,367,93,2024-09-30,2024-10-03,3.0,Tạm ổn,Đã đọc xong,98.0,Negative,6102.0,529.0,1039.0
3447.0,367,53,2024-11-13,2024-11-16,4.0,Cực kỳ cuốn hút,Đang đọc,38.0,Positive,6103.0,218.0,574.0
3448.0,368,3,2024-06-01,2024-06-10,2.0,Không như kỳ vọng,Bỏ dở,9.0,Negative,6104.0,40.0,100.0
3449.0,368,20,2025-02-23,2025-02-28,1.0,Bình thường,Đang đọc,71.0,Negative,6105.0,565.0,1206.0
3450.0,368,30,2024-05-04,2024-05-23,3.0,Tạm ổn,Đang đọc,23.0,Positive,6106.0,78.0,146.0
3451.0,368,51,2023-07-30,2023-08-08,4.0,Nội dung sâu sắc,Đã đọc xong,97.0,Positive,6107.0,830.0,1315.0
3452.0,368,10,2024-06-02,2024-06-13,1.0,Hơi chán,Bỏ dở,28.0,Negative,6108.0,187.0,471.0
3453.0,368,52,2024-04-06,2024-05-01,5.0,Rất hay,Chưa bắt đầu,7.0,Positive,6109.0,19.0,37.0
3454.0,368,70,2024-08-28,2024-09-03,1.0,Hơi khó đọc,Đang đọc,67.0,Negative,6110.0,552.0,1187.0
3455.0,368,4,2025-06-14,2025-06-26,5.0,Tuyệt vời,Chưa bắt đầu,6.0,Positive,6111.0,25.0,53.0
3456.0,368,11,2024-06-15,2024-06-21,3.0,Ổn,Đang đọc,32.0,Neutral,6112.0,144.0,322.0
3457.0,369,91,2025-08-11,2025-09-10,1.0,Ổn áp,Đang đọc,66.0,Negative,6113.0,464.0,866.0
3458.0,369,77,2024-04-15,2024-05-13,1.0,Nội dung yếu,Bỏ dở,41.0,Negative,6114.0,284.0,436.0
3459.0,369,64,2025-04-12,2025-04-28,2.0,Nội dung yếu,Đang đọc,33.0,Negative,6115.0,79.0,200.0
3460.0,369,56,2025-12-18,2025-12-31,2.0,Không như kỳ vọng,Đang đọc,70.0,Negative,6116.0,149.0,349.0
3461.0,369,76,2025-05-28,2025-06-09,5.0,Cực kỳ cuốn hút,Đã đọc xong,96.0,Positive,6117.0,791.0,1568.0
3462.0,369,1,2024-09-23,2024-10-22,4.0,Cực kỳ cuốn hút,Đã đọc xong,98.0,Positive,6118.0,399.0,753.0
3463.0,369,53,2025-07-02,2025-07-20,2.0,Không như kỳ vọng,Chưa bắt đầu,9.0,Negative,6119.0,51.0,131.0
3464.0,369,93,2025-03-21,2025-04-13,3.0,Đọc được,Đã đọc xong,96.0,Positive,6120.0,518.0,1223.0
3465.0,369,65,2024-12-22,2025-01-16,4.0,Tuyệt vời,Chưa bắt đầu,1.0,Positive,6121.0,2.0,3.0
3466.0,369,8,2024-10-05,2024-10-24,4.0,Nội dung sâu sắc,Đã đọc xong,96.0,Positive,6122.0,717.0,1607.0
3467.0,369,28,2024-06-20,2024-07-12,5.0,Rất hay,Đang đọc,29.0,Positive,6123.0,129.0,348.0
3468.0,369,37,2025-08-16,2025-08-29,3.0,Có vài điểm hay,Chưa bắt đầu,1.0,Negative,6124.0,5.0,8.0
3469.0,369,94,2025-05-12,2025-05-16,3.0,Ổn,Chưa bắt đầu,7.0,Negative,6125.0,11.0,27.0
3470.0,370,11,2024-04-21,2024-05-15,5.0,Cực kỳ cuốn hút,Đã đọc xong,98.0,Positive,6126.0,441.0,1265.0
3471.0,370,29,2025-11-14,2025-12-01,2.0,Hơi chán,Đang đọc,33.0,Negative,6127.0,196.0,415.0
3472.0,370,77,2025-12-11,2025-12-31,4.0,Nội dung sâu sắc,Chưa bắt đầu,6.0,Positive,6128.0,41.0,106.0
3473.0,370,32,2023-04-07,2023-05-05,5.0,Recommend cho mọi người,Đang đọc,33.0,Positive,6129.0,248.0,391.0
3474.0,370,18,2025-03-25,2025-04-22,4.0,Nội dung sâu sắc,Đã đọc xong,99.0,Positive,6130.0,495.0,842.0
3475.0,370,5,2024-09-20,2024-09-25,3.0,Có vài điểm hay,Bỏ dở,7.0,Negative,6131.0,23.0,59.0
3476.0,370,1,2023-11-06,2023-11-24,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,100.0,Positive,6132.0,408.0,901.0
3477.0,370,98,2025-03-01,2025-03-20,3.0,Ổn,Đã đọc xong,98.0,Negative,6133.0,426.0,1230.0
3478.0,370,57,2025-07-08,2025-08-06,3.0,Tạm ổn,Đã đọc xong,95.0,Negative,6134.0,793.0,2146.0
3479.0,370,42,2025-02-08,2025-03-03,3.0,Đọc được,Chưa bắt đầu,6.0,Negative,6135.0,29.0,55.0
3480.0,370,35,2025-08-14,2025-08-25,4.0,Tuyệt vời,Đã đọc xong,98.0,Positive,6136.0,564.0,934.0
3481.0,371,81,2025-12-20,2025-12-31,3.0,Ổn,Chưa bắt đầu,1.0,Neutral,6137.0,5.0,10.0
3482.0,371,95,2025-12-30,2025-12-31,2.0,Không hay lắm,Bỏ dở,25.0,Negative,6138.0,199.0,557.0
3483.0,371,79,2025-12-31,2025-12-31,2.0,Hơi khó đọc,Chưa bắt đầu,3.0,Negative,6139.0,16.0,42.0
3484.0,371,92,2025-12-25,2025-12-31,5.0,Nội dung sâu sắc,Đã đọc xong,96.0,Positive,6140.0,779.0,2212.0
3485.0,371,68,2025-12-15,2025-12-22,5.0,Đáng đọc,Đã đọc xong,100.0,Positive,6141.0,205.0,510.0
3486.0,371,75,2025-12-15,2025-12-28,2.0,Không như kỳ vọng,Bỏ dở,40.0,Negative,6142.0,319.0,598.0
3487.0,373,12,2025-10-17,2025-11-04,3.0,Đáng tham khảo,Đã đọc xong,100.0,Negative,6143.0,846.0,2216.0
3488.0,373,27,2025-12-04,2025-12-09,5.0,Cực kỳ cuốn hút,Chưa bắt đầu,8.0,Positive,6144.0,60.0,171.0
3489.0,373,95,2025-09-02,2025-09-11,5.0,Hay hơn mong đợi,Đang đọc,61.0,Positive,6145.0,486.0,771.0
3490.0,373,65,2025-12-18,2025-12-31,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,98.0,Positive,6146.0,249.0,634.0
3491.0,373,63,2025-09-21,2025-10-16,3.0,Đáng tham khảo,Bỏ dở,41.0,Negative,6147.0,159.0,311.0
3492.0,373,97,2025-12-26,2025-12-31,3.0,Đọc được,Đang đọc,75.0,Negative,6148.0,245.0,644.0
3493.0,373,24,2025-10-23,2025-11-11,5.0,Nội dung sâu sắc,Đang đọc,48.0,Positive,6149.0,431.0,1013.0
3494.0,373,20,2025-11-08,2025-11-17,2.0,Không hay lắm,Chưa bắt đầu,8.0,Negative,6150.0,63.0,175.0
3495.0,373,28,2025-11-22,2025-11-29,3.0,Đọc được,Đã đọc xong,95.0,Neutral,6151.0,424.0,1001.0
3496.0,373,83,2025-09-06,2025-09-22,4.0,Đáng đọc,Đã đọc xong,98.0,Positive,6152.0,850.0,1808.0
3497.0,373,75,2025-10-31,2025-11-13,3.0,Có vài điểm hay,Bỏ dở,48.0,Negative,6153.0,383.0,764.0
3498.0,373,98,2025-12-12,2025-12-27,5.0,Recommend cho mọi người,Đã đọc xong,97.0,Positive,6154.0,421.0,694.0
3499.0,374,35,2024-08-02,2024-08-06,3.0,Ổn,Đã đọc xong,98.0,Negative,6155.0,564.0,1570.0
3500.0,374,66,2025-05-20,2025-06-13,5.0,Recommend cho mọi người,Đã đọc xong,95.0,Positive,6156.0,230.0,433.0
3501.0,374,61,2024-11-12,2024-11-19,5.0,Nội dung sâu sắc,Đã đọc xong,97.0,Positive,6157.0,219.0,351.0
3502.0,374,40,2025-11-21,2025-12-03,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,96.0,Positive,6158.0,402.0,1153.0
3503.0,374,1,2025-10-05,2025-10-08,3.0,Đọc được,Đang đọc,34.0,Negative,6159.0,138.0,358.0
3504.0,375,4,2025-07-14,2025-08-06,1.0,Bình thường,Đang đọc,31.0,Negative,6160.0,134.0,347.0
3505.0,375,36,2025-09-10,2025-10-02,1.0,Ổn áp,Bỏ dở,19.0,Negative,6161.0,164.0,429.0
3506.0,375,58,2023-11-08,2023-11-19,3.0,Đọc được,Bỏ dở,5.0,Negative,6162.0,29.0,79.0
3507.0,375,29,2025-04-30,2025-05-22,5.0,Hay hơn mong đợi,Đang đọc,74.0,Positive,6163.0,439.0,747.0
3508.0,375,9,2024-03-10,2024-03-23,3.0,Tạm ổn,Chưa bắt đầu,8.0,Positive,6164.0,71.0,145.0
3509.0,375,85,2024-03-05,2024-03-24,5.0,Hay hơn mong đợi,Đã đọc xong,97.0,Positive,6165.0,850.0,1535.0
3510.0,375,44,2024-10-11,2024-11-07,3.0,Ổn,Bỏ dở,24.0,Positive,6166.0,54.0,107.0
3511.0,375,39,2023-11-29,2023-12-20,5.0,Rất hay,Đã đọc xong,95.0,Positive,6167.0,417.0,713.0
3512.0,375,24,2025-01-31,2025-02-03,4.0,Cực kỳ cuốn hút,Đã đọc xong,99.0,Positive,6168.0,889.0,2201.0
3513.0,375,32,2022-11-28,2022-12-26,3.0,Ổn,Đã đọc xong,95.0,Neutral,6169.0,715.0,2118.0
3514.0,376,45,2024-11-17,2024-12-17,3.0,Đáng tham khảo,Đã đọc xong,95.0,Neutral,6170.0,586.0,1463.0
3515.0,376,70,2025-08-31,2025-09-12,3.0,Có vài điểm hay,Đang đọc,49.0,Neutral,6171.0,403.0,1182.0
3516.0,376,37,2024-08-30,2024-09-23,5.0,Nội dung sâu sắc,Đã đọc xong,99.0,Positive,6172.0,574.0,1716.0
3517.0,376,82,2025-10-23,2025-11-18,5.0,Cực kỳ cuốn hút,Đã đọc xong,95.0,Positive,6173.0,543.0,1497.0
3518.0,376,3,2025-03-29,2025-04-26,3.0,Có vài điểm hay,Bỏ dở,30.0,Neutral,6174.0,136.0,225.0
3519.0,376,63,2025-07-10,2025-07-18,3.0,Đọc được,Đã đọc xong,96.0,Negative,6175.0,374.0,974.0
3520.0,377,97,2025-09-13,2025-10-12,5.0,Tuyệt vời,Đang đọc,79.0,Positive,6176.0,258.0,425.0
3521.0,377,75,2025-09-25,2025-10-04,2.0,Nội dung yếu,Bỏ dở,29.0,Negative,6177.0,231.0,638.0
3522.0,377,53,2025-05-30,2025-06-23,1.0,Bình thường,Chưa bắt đầu,10.0,Negative,6178.0,57.0,93.0
3523.0,377,96,2025-11-08,2025-12-06,3.0,Tạm ổn,Bỏ dở,34.0,Neutral,6179.0,303.0,588.0
3524.0,377,84,2025-04-26,2025-05-11,5.0,Nội dung sâu sắc,Chưa bắt đầu,5.0,Positive,6180.0,17.0,36.0
3525.0,377,39,2025-11-17,2025-12-08,2.0,Không như kỳ vọng,Chưa bắt đầu,6.0,Negative,6181.0,26.0,44.0
3526.0,377,25,2025-04-24,2025-05-04,2.0,Không hay lắm,Bỏ dở,12.0,Negative,6182.0,20.0,59.0
3527.0,377,63,2025-05-08,2025-05-18,5.0,Rất hay,Đang đọc,72.0,Positive,6183.0,280.0,435.0
3528.0,378,61,2024-02-10,2024-03-06,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,100.0,Positive,6184.0,226.0,507.0
3529.0,378,46,2024-01-22,2024-01-31,5.0,Rất hay,Đang đọc,24.0,Positive,6185.0,45.0,124.0
3530.0,378,40,2023-06-24,2023-07-11,5.0,Đáng đọc,Đang đọc,42.0,Positive,6186.0,175.0,346.0
3531.0,378,98,2025-09-04,2025-09-08,3.0,Ổn,Đang đọc,39.0,Neutral,6187.0,169.0,446.0
3532.0,378,76,2025-10-25,2025-11-09,4.0,Nội dung sâu sắc,Đã đọc xong,99.0,Positive,6188.0,815.0,1895.0
3533.0,378,87,2024-10-13,2024-10-29,5.0,Rất hay,Đã đọc xong,95.0,Positive,6189.0,708.0,1789.0
3534.0,378,88,2024-07-14,2024-07-19,4.0,Đáng đọc,Đã đọc xong,99.0,Positive,6190.0,576.0,1019.0
3535.0,378,64,2025-11-03,2025-12-01,3.0,Đọc được,Bỏ dở,6.0,Negative,6191.0,14.0,32.0
3536.0,378,9,2025-05-13,2025-05-19,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,99.0,Positive,6192.0,884.0,2449.0
3537.0,378,92,2022-11-07,2022-11-26,3.0,Đọc được,Bỏ dở,6.0,Negative,6193.0,48.0,137.0
3538.0,378,77,2024-06-22,2024-07-17,1.0,Hơi chán,Bỏ dở,43.0,Negative,6194.0,297.0,466.0
3539.0,378,41,2025-08-02,2025-08-09,4.0,Cực kỳ cuốn hút,Đã đọc xong,96.0,Positive,6195.0,301.0,626.0
3540.0,378,66,2025-09-13,2025-09-23,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,100.0,Positive,6196.0,243.0,605.0
3541.0,378,81,2025-09-15,2025-10-02,3.0,Đáng tham khảo,Chưa bắt đầu,3.0,Positive,6197.0,16.0,35.0
3542.0,379,69,2025-12-15,2025-12-31,1.0,Nội dung yếu,Đang đọc,67.0,Negative,6198.0,591.0,1631.0
3543.0,379,82,2025-10-03,2025-10-12,4.0,Rất hay,Đã đọc xong,97.0,Positive,6199.0,554.0,1397.0
3544.0,379,56,2025-11-29,2025-12-12,1.0,Bình thường,Đang đọc,77.0,Negative,6200.0,164.0,277.0
3545.0,379,70,2024-12-18,2025-01-06,2.0,Ổn áp,Đang đọc,58.0,Negative,6201.0,477.0,1224.0
3546.0,379,97,2025-03-24,2025-04-04,5.0,Tuyệt vời,Đã đọc xong,97.0,Positive,6202.0,317.0,525.0
3547.0,379,30,2024-12-10,2024-12-22,5.0,Đáng đọc,Đã đọc xong,98.0,Positive,6203.0,335.0,880.0
3548.0,379,26,2025-02-25,2025-03-20,1.0,Hơi khó đọc,Bỏ dở,8.0,Negative,6204.0,68.0,156.0
3549.0,379,47,2025-06-16,2025-06-22,5.0,Đáng đọc,Đã đọc xong,98.0,Positive,6205.0,262.0,685.0
3550.0,379,49,2025-08-26,2025-09-18,4.0,Hay hơn mong đợi,Đang đọc,75.0,Positive,6206.0,589.0,1358.0
3551.0,379,92,2025-01-12,2025-01-22,3.0,Có vài điểm hay,Bỏ dở,24.0,Negative,6207.0,194.0,415.0
3552.0,379,61,2025-03-30,2025-04-10,5.0,Nội dung sâu sắc,Đang đọc,50.0,Positive,6208.0,113.0,173.0
3553.0,379,2,2025-11-25,2025-12-05,4.0,Nội dung sâu sắc,Chưa bắt đầu,6.0,Positive,6209.0,44.0,119.0
3554.0,380,62,2024-09-22,2024-10-10,4.0,Tuyệt vời,Đã đọc xong,98.0,Positive,6210.0,655.0,1835.0
3555.0,380,33,2024-12-05,2024-12-26,4.0,Cực kỳ cuốn hút,Chưa bắt đầu,5.0,Positive,6211.0,40.0,96.0
3556.0,380,22,2023-10-06,2023-10-30,5.0,Đọc một lần là nhớ mãi,Đang đọc,26.0,Positive,6212.0,169.0,497.0
3557.0,381,100,2024-06-17,2024-06-22,4.0,Recommend cho mọi người,Đã đọc xong,100.0,Positive,6213.0,307.0,749.0
3558.0,381,28,2024-05-01,2024-05-21,5.0,Rất hay,Đã đọc xong,98.0,Positive,6214.0,438.0,1279.0
3559.0,381,95,2024-03-14,2024-03-26,5.0,Nội dung sâu sắc,Đã đọc xong,98.0,Positive,6215.0,782.0,1629.0
3560.0,381,5,2025-08-28,2025-09-03,4.0,Nội dung sâu sắc,Đã đọc xong,100.0,Positive,6216.0,342.0,846.0
3561.0,381,18,2025-05-18,2025-06-05,4.0,Đáng đọc,Đã đọc xong,99.0,Positive,6217.0,495.0,1070.0
3562.0,381,77,2024-07-24,2024-07-27,1.0,Hơi chán,Chưa bắt đầu,2.0,Negative,6218.0,13.0,27.0
3563.0,381,12,2025-03-02,2025-03-07,1.0,Không như kỳ vọng,Bỏ dở,23.0,Negative,6219.0,194.0,520.0
3564.0,381,47,2024-06-17,2024-07-16,4.0,Rất hay,Đã đọc xong,98.0,Positive,6220.0,262.0,670.0
3565.0,381,76,2024-05-02,2024-05-31,4.0,Hay hơn mong đợi,Đang đọc,64.0,Positive,6221.0,527.0,1018.0
3566.0,381,52,2025-09-06,2025-09-13,2.0,Hơi khó đọc,Đang đọc,66.0,Negative,6222.0,188.0,363.0
3567.0,381,89,2025-05-28,2025-06-07,2.0,Hơi khó đọc,Chưa bắt đầu,0.0,Negative,6223.0,0.0,0.0
3568.0,381,42,2025-05-25,2025-06-08,5.0,Đọc một lần là nhớ mãi,Chưa bắt đầu,0.0,Positive,6224.0,0.0,0.0
3569.0,381,87,2024-02-22,2024-02-28,4.0,Đọc một lần là nhớ mãi,Đang đọc,32.0,Positive,6225.0,238.0,518.0
3570.0,381,22,2023-12-19,2024-01-10,2.0,Hơi khó đọc,Bỏ dở,31.0,Negative,6226.0,201.0,588.0
3571.0,381,31,2023-08-16,2023-08-23,2.0,Ổn áp,Chưa bắt đầu,6.0,Negative,6227.0,22.0,38.0
3572.0,381,24,2023-09-16,2023-09-23,1.0,Không như kỳ vọng,Bỏ dở,13.0,Negative,6228.0,116.0,220.0
3573.0,382,77,2025-06-15,2025-07-03,2.0,Không phù hợp với mình,Đã đọc xong,100.0,Negative,6229.0,693.0,1937.0
3574.0,382,6,2025-09-22,2025-09-27,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,100.0,Positive,6230.0,826.0,1388.0
3575.0,382,10,2025-04-11,2025-04-14,1.0,Bình thường,Bỏ dở,18.0,Negative,6231.0,120.0,191.0
3576.0,382,28,2025-04-16,2025-05-16,4.0,Nội dung sâu sắc,Đã đọc xong,97.0,Positive,6232.0,433.0,740.0
3577.0,382,100,2025-12-31,2025-12-31,5.0,Đọc một lần là nhớ mãi,Chưa bắt đầu,1.0,Positive,6233.0,3.0,5.0
3578.0,382,64,2025-12-01,2025-12-08,4.0,Recommend cho mọi người,Đã đọc xong,95.0,Positive,6234.0,228.0,593.0
3579.0,382,62,2025-10-07,2025-10-22,3.0,Ổn,Chưa bắt đầu,10.0,Negative,6235.0,66.0,174.0
3580.0,382,78,2025-10-05,2025-10-13,4.0,Nội dung sâu sắc,Đang đọc,48.0,Positive,6236.0,321.0,872.0
3581.0,382,30,2025-04-13,2025-05-05,5.0,Recommend cho mọi người,Đã đọc xong,96.0,Positive,6237.0,328.0,493.0
3582.0,383,49,2023-05-27,2023-06-25,3.0,Có vài điểm hay,Chưa bắt đầu,4.0,Neutral,6238.0,31.0,87.0
3583.0,383,50,2024-06-21,2024-07-09,5.0,Tuyệt vời,Đã đọc xong,99.0,Positive,6239.0,333.0,785.0
3584.0,383,10,2023-12-02,2023-12-20,1.0,Ổn áp,Bỏ dở,19.0,Negative,6240.0,127.0,366.0
3585.0,384,53,2025-01-07,2025-01-19,2.0,Bình thường,Đang đọc,32.0,Negative,6241.0,184.0,301.0
3586.0,384,98,2024-05-25,2024-06-19,3.0,Đáng tham khảo,Bỏ dở,34.0,Neutral,6242.0,147.0,350.0
3587.0,384,99,2024-07-22,2024-07-31,2.0,Không hay lắm,Đã đọc xong,100.0,Negative,6243.0,155.0,368.0
3588.0,384,94,2024-06-20,2024-06-30,4.0,Đọc một lần là nhớ mãi,Đang đọc,61.0,Positive,6244.0,99.0,162.0
3589.0,384,11,2024-03-18,2024-03-22,3.0,Đọc được,Bỏ dở,28.0,Positive,6245.0,126.0,207.0
3590.0,384,52,2025-08-15,2025-09-04,1.0,Ổn áp,Đang đọc,35.0,Negative,6246.0,99.0,179.0
3591.0,384,92,2023-11-27,2023-12-10,3.0,Đáng tham khảo,Đã đọc xong,95.0,Negative,6247.0,771.0,1775.0
3592.0,385,89,2022-09-28,2022-10-16,3.0,Đọc được,Bỏ dở,9.0,Negative,6248.0,18.0,28.0
3593.0,385,17,2024-12-06,2024-12-29,3.0,Có vài điểm hay,Đang đọc,47.0,Positive,6249.0,269.0,710.0
3594.0,386,58,2025-12-31,2025-12-31,5.0,Tuyệt vời,Đã đọc xong,98.0,Positive,6250.0,581.0,1084.0
3595.0,386,88,2025-12-31,2025-12-31,3.0,Tạm ổn,Đã đọc xong,97.0,Neutral,6251.0,564.0,856.0
3596.0,386,76,2025-12-26,2025-12-30,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,95.0,Positive,6252.0,782.0,2198.0
3597.0,387,91,2024-08-16,2024-09-03,3.0,Ổn,Đã đọc xong,97.0,Negative,6253.0,682.0,1602.0
3598.0,387,45,2022-06-10,2022-06-16,4.0,Tuyệt vời,Chưa bắt đầu,6.0,Positive,6254.0,37.0,66.0
3599.0,387,92,2025-03-30,2025-04-06,3.0,Có vài điểm hay,Đã đọc xong,96.0,Positive,6255.0,779.0,1439.0
3600.0,387,3,2025-08-16,2025-08-23,3.0,Tạm ổn,Đã đọc xong,96.0,Negative,6256.0,436.0,1082.0
3601.0,387,89,2022-11-13,2022-12-07,1.0,Hơi chán,Bỏ dở,7.0,Negative,6257.0,14.0,36.0
3602.0,387,44,2023-10-08,2023-10-28,5.0,Tuyệt vời,Đã đọc xong,96.0,Positive,6258.0,216.0,397.0
3603.0,387,18,2023-04-23,2023-05-07,5.0,Đáng đọc,Đã đọc xong,98.0,Positive,6259.0,490.0,1320.0
3604.0,387,22,2023-03-22,2023-04-01,2.0,Hơi khó đọc,Bỏ dở,21.0,Negative,6260.0,136.0,342.0
3605.0,387,39,2024-03-14,2024-03-21,5.0,Nội dung sâu sắc,Đã đọc xong,96.0,Positive,6261.0,421.0,1119.0
3606.0,387,97,2024-01-02,2024-01-24,1.0,Nội dung yếu,Đang đọc,70.0,Negative,6262.0,228.0,432.0
3607.0,387,13,2025-03-15,2025-03-31,2.0,Không hay lắm,Đang đọc,37.0,Negative,6263.0,171.0,443.0
3608.0,387,40,2025-08-08,2025-08-22,5.0,Hay hơn mong đợi,Đã đọc xong,98.0,Positive,6264.0,410.0,999.0
3609.0,387,20,2023-09-10,2023-09-21,3.0,Có vài điểm hay,Bỏ dở,40.0,Neutral,6265.0,318.0,561.0
3610.0,387,4,2024-12-23,2025-01-21,5.0,Đáng đọc,Đã đọc xong,98.0,Positive,6266.0,424.0,848.0
3611.0,387,54,2023-04-30,2023-05-15,3.0,Ổn,Chưa bắt đầu,6.0,Negative,6267.0,46.0,127.0
3612.0,388,70,2025-05-31,2025-06-19,3.0,Có vài điểm hay,Đã đọc xong,98.0,Positive,6268.0,807.0,1782.0
3613.0,388,57,2024-08-28,2024-09-07,5.0,Cực kỳ cuốn hút,Đã đọc xong,99.0,Positive,6269.0,826.0,1596.0
3614.0,388,23,2024-11-10,2024-12-07,4.0,Đọc một lần là nhớ mãi,Chưa bắt đầu,4.0,Positive,6270.0,23.0,59.0
